author-name,work-title,earliest-publication-date,country,source,bibacme-work-id,cligs-idno,fictionality,narrativity,prose,>=84p,">=16,000w",own-structure,readership,realistic,note
"Martínez Gracida, Manuel",El rey Cosijoeza y su familia,1888,México,Torres-Rioseco,W739,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Martínez de Castro, Manuel",Elvira,1889,México,Torres-Rioseco,W738,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Martínez de Castro, Manuel",Eva,1885,México,Torres-Rioseco,W737,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Martínez de Castro, Manuel",Una madre y una hija,1875,México,Torres-Rioseco,W736,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Martínez de Castro, Manuel",Julia,1868,México,Torres-Rioseco,W735,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Maldonado, Alfonso M.",Un viaje a la Baja California,1910,México,HathiTrust,W731,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Maldonado, Alfonso M.",Nobles y plebeyos,1910,México,InternetArchive,W730,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Maldonado, Alfonso M.",La vida de provincia,1910,México,InternetArchive,W726,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Malda, José Gabriel",Noches de vivac,1897,México,Torres-Rioseco,W724,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Macías, Francisco",Amparo,1880,México,Torres-Rioseco,W721,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Vida y aventuras del más célebre bandido sonorense Joaquín Murrieta,1904,México,HathiTrust,W720,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Negrete, José",La mujer verdugo,1878,México,Torres-Rioseco,W711,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Negrete, José",La niña mártir,1878,México,Torres-Rioseco,W710,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Naranjo, Juan",Páginas color de rosa,1883,México,Torres-Rioseco,W708,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Keratry, Ernesto de",Náti Pát,1893,México,Torres-Rioseco,W707,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Morúa Delgado, Martín",La familia Unzúazu,1901,Cuba,DLC,W706,nh0163,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Morúa Delgado, Martín",Sofía,1891,Cuba,DLC,W705,nh0109,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Millán, José Agustín",Memorias de una viuda,1860,Cuba,DLC,W703,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Meza, Ramón",Últimas páginas,1891,Cuba,DLC,W701,nh0071,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Meza, Ramón",Don Aniceto el tendero,1889,Cuba,DLC,W700,nh0070,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Alberto, Jorge",Estela,1880,Argentina,Lichtblau,W7,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Meza, Ramón",Mi tío el empleado,1887,Cuba,DLC,W699,nh0010,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Meza, Ramón",Carmela,1887,Cuba,DLC,W698,nh0013,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Medina, Tristán de Jesús",Mozart ensayando su Réquiem,1855,Cuba,DLC,W690,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Medina, Tristán de Jesús",Una lágrima y una gota de rocío,1855,Cuba,DLC,W689,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Medina, Tristán de Jesús",Misterios de La Habana,1854,Cuba,DLC,W688,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Medina, Tristán de Jesús",El Doctor In-Fausto,1854,Cuba,DLC,W687,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Martínez Villergas, Juan",La vida en el chaleco,1859,Cuba,DLC,W686,nh0066,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Martí, José",Amistad funesta,1885,Cuba,DLC,W685,nh0119,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Márquez Valdés, José de Jesús",Los «Hermanos del silencio»,1896,Cuba,DLC,W673,nh0243,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Márquez Valdés, José de Jesús",Aventuras de un sordo,1894,Cuba,DLC,W672,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Márquez Valdés, José de Jesús",Misterios de una familia,1869,Cuba,DLC,W671,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Malpica La-Barca, Domingo",En el cafetal,1890,Cuba,DLC,W670,nh0137,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Barreda, Rafael",Pepa Larrica,1884,Argentina,Lichtblau,W67,nh0160,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Navarrete y Romay, Carlos",Margarita,1858,Cuba,DLC,W669,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Otero, Rafael","María, la perla de la Diaria",1866,Cuba,DLC,W667,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Otero, Rafael",Cecilia la matancera,1861,Cuba,DLC,W666,nh0132,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ortiz, Fernando",El caballero encantado y la moza esquiva,1910,Cuba,DLC,W665,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Orihuela, Andrés Avelino de",Perlas y lágrimas,1868,Cuba,DLC,W663,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortiz, Luis Gonzaga",Detrás de la nube un ángel,1887,México,Torres-Rioseco,W661,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortiz, Luis Gonzaga",El Vizconde de Muhldorf,1871,México,Torres-Rioseco,W660,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortiz, Luis Gonzaga",Angélica,1871,México,Torres-Rioseco,W659,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Orozco y Berra, Fernando",La guerra de treinta años,1850,México,Torres-Rioseco,W658,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olmedo y Piña, Adolfo",Emanaciones,1909,México,Torres-Rioseco,W657,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olmedo y Piña, Adolfo",Frijolillo,1908,México,Torres-Rioseco,W656,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olaguíbel, Francisco M. de",¡Pobre bebé!,1894,México,Torres-Rioseco,W655,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Portillo, Miguel",Batallas de amor,1910,México,Torres-Rioseco,W653,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Portillo, Miguel",El hombre de los cuernos de oro,1886,México,Torres-Rioseco,W650,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Barra, Federico de la",La presidencia,1868,Argentina,Lichtblau,W65,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Portillo, Andrés",María Luisa,1896,México,Torres-Rioseco,W649,nh0100,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Almazán, Pascual",Un hereje y un musulmán,1870,México,Torres-Rioseco,W646,nh0184,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Pizarro, Nicolás",La coqueta,1861,México,Torres-Rioseco,W645,nh0237,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Pizarro, Nicolás",El monedero,1861,México,Torres-Rioseco,W644,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Pinares, Lucio",De sangre azul,1892,México,Torres-Rioseco,W643,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Barra, Emma de la",Stella,1905,Argentina,Lichtblau,W64,nh0051,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Pérez y Soto, Atenógenes",¿Tienen ellas la culpa?,1908,México,Torres-Rioseco,W639,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Pérez, Ricardo",Efemérides nacionales,1904,México,Torres-Rioseco,W638,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Pérez, Gregorio",El ahorcado de 1848,1865,México,Torres-Rioseco,W637,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Peón y Contreras, José",Taide,1885,México,Torres-Rioseco,W633,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Peña y Troncoso, Gonzalo",Celeste,1902,México,Torres-Rioseco,W632,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Peña y Troncoso, Gonzalo","Blanca, hija de la luz",1903,México,Torres-Rioseco,W631,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Peña, Ignacio A. de la",Los crucifilios,1902,México,Torres-Rioseco,W630,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Barra, Emma de la",Mecha Iturbe,1906,Argentina,Lichtblau,W63,nh0101,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Peniche, P.",Dolores,1890,México,Torres-Rioseco,W629,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",¡Juárez!,1902,México,Torres-Rioseco,W628,nh0152,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Paz, Ireneo",Maximiliano,1899,México,Torres-Rioseco,W627,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Su Alteza Serenísima,1895,México,Torres-Rioseco,W626,nh0196,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Paz, Ireneo",Manuel Lozada,1895,México,Torres-Rioseco,W625,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Antonio Rojas,1895,México,Torres-Rioseco,W624,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Guerrero,1894,México,Torres-Rioseco,W623,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Mina,1890,México,Torres-Rioseco,W622,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Morelos,1889,México,Torres-Rioseco,W621,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Hidalgo,1887,México,Torres-Rioseco,W620,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",La Corregidora,1887,México,Torres-Rioseco,W619,nh0097,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Paz, Ireneo",El Lic. Verdad,1886,México,Torres-Rioseco,W618,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Doña Marina,1883,México,Torres-Rioseco,W617,nh0149,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Paz, Ireneo",Guadalupe,1874,México,Torres-Rioseco,W616,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",Amor de Viejo,1874,México,Torres-Rioseco,W615,nh0162,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Paz, Ireneo",Amor y Suplicio,1873,México,Torres-Rioseco,W614,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Ireneo",La Piedra del Sacrificio,1871,México,Torres-Rioseco,W613,nh0156,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Paz, Arturo",Perjura,1896,México,Torres-Rioseco,W612,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Arturo",La destrucción de Alva,1892,México,Torres-Rioseco,W610,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Barbará, Federico",El prisionero de Santos Lugares,1857,Argentina,Lichtblau,W61,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paz, Arturo",El rapto de las sabinas,1892,México,Torres-Rioseco,W608,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Bahamonde, Manuel",El último Dobaiba,1890,Argentina,Lichtblau,W60,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Bahamonde, Manuel",Mareos,1892,Argentina,Lichtblau,W59,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Payno, Manuel",Los bandidos de Río Frío,1892,México,Torres-Rioseco,W589,nh0090,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Payno, Manuel",El hombre de la situación,1861,México,Torres-Rioseco,W588,nh0105,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Payno, Manuel",El fistol del diablo,1871,México,Torres-Rioseco,W587,nh0120,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Pastor, J. Miguel",Miseria y opulencia,1876,México,Torres-Rioseco,W586,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Parra, Porfirio",Pacotillas,1900,México,Torres-Rioseco,W585,nh0232,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Pardo, Leonardo R.",La cárcel por dentro o secretos del antro,1905,México,Torres-Rioseco,W584,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paniagua, Flavio Antonio",Salvador Guzmán,1891,México,Torres-Rioseco,W583,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paniagua, Flavio Antonio",La cruz de San Andrés,1890,México,Torres-Rioseco,W582,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paniagua, Flavio Antonio",Florinda,1870,México,Torres-Rioseco,W581,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paniagua, Flavio Antonio",Una rosa y dos espinas,1870,México,Torres-Rioseco,W580,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Bahamonde, Manuel",Buenos Aires novelesco,1890,Argentina,Lichtblau,W58,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Paniagua, Flavio Antonio",Lágrimas del corazón,1873,México,Torres-Rioseco,W579,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Palomo, Francisco de Paula",Trabajos de Hércules,1866,México,HathiTrust,W578,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Palomo, Francisco de Paula",Luisa o San Luis Potosí desde 1858 hasta 1860,1865,México,Torres-Rioseco,W577,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Palma y Palma, Eulogio",Aventuras de un derrotado,1886,México,Torres-Rioseco,W576,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Palma y Palma, Eulogio",La hija de Tutul Xiu,1884,México,Torres-Rioseco,W575,nh0128,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Palma y Campos, Miguel",Palmerino,1881,México,Torres-Rioseco,W574,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Palacios, Florencio de",La púrpura de mi sangre,1905,México,Torres-Rioseco,W573,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Palacio, Manuel A. de",Los hijos de los porteros,1904,México,Torres-Rioseco,W572,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Palacio, Manuel A. de",Crimen y castigo,1894,México,Torres-Rioseco,W571,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Bahamonde, Manuel",Borrascas,1894,Argentina,Lichtblau,W57,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Otamendi, Roque C.",El canto del cisne,1910,Argentina,Lichtblau,W568,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortega, Enrique",Una hora menguada,1886,Argentina,Lichtblau,W567,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortega, Enrique",Justos y pecadores,1889,Argentina,Lichtblau,W566,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortega, Enrique",La familia H.,1886,Argentina,Lichtblau,W565,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortega, Enrique",Un drama íntimo,1886,Argentina,Lichtblau,W564,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ortega, Enrique",Los casamientos del diablo,1889,Argentina,Lichtblau,W563,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Oliveira Cézar, Filiberto de",El cacique blanco,1893,Argentina,Lichtblau,W562,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Oliveira Cézar, Filiberto de",Amores de una india,1892,Argentina,Lichtblau,W561,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olascoaga, Manuel José","El sargento Claro, o la guerra de Chile",1898,Argentina,Lichtblau,W560,nh0176,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Bahamonde, Manuel",Abismos,1890,Argentina,Lichtblau,W56,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olascoaga, Manuel José",El brujo de las cordilleras,1895,Argentina,Lichtblau,W559,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ochagavia, Margarita Rufina","Un ángel y un demonio, o el valor de un juramento",1857,Argentina,Lichtblau,W558,nh0250,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ocantos, Carlos María",Tobi,1896,Argentina,Lichtblau,W557,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ocantos, Carlos María",Quilito,1891,Argentina,Lichtblau,W556,nh0047,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ocantos, Carlos María",Promisión,1897,Argentina,Lichtblau,W555,nh0046,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ocantos, Carlos María",Pequeñas miserias,1900,Argentina,Lichtblau,W554,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ocantos, Carlos María",Nebulosa,1904,Argentina,Lichtblau,W553,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ocantos, Carlos María",Misia Jeromita,1898,Argentina,Lichtblau,W552,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ocantos, Carlos María",León Zaldívar,1888,Argentina,Lichtblau,W551,nh0230,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ocantos, Carlos María",La Ginesa,1894,Argentina,Lichtblau,W550,nh0235,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Babuglia, Antonio",Wanda,1888,Argentina,Lichtblau,W55,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ocantos, Carlos María",El esclavo,1874,Argentina,Lichtblau,W549,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ocantos, Carlos María",El candidato,1893,Argentina,Lichtblau,W548,nh0127,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ocantos, Carlos María",Entre dos luces,1892,Argentina,Lichtblau,W547,nh0148,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ocantos, Carlos María",Don Perfecto,1902,Argentina,Lichtblau,W546,nh0048,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
